WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
7503,Portrait of Richard Barrington,856,,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7503"" target=""_blank"">show image</a>"
7507,Richard Yates,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7507"" target=""_blank"">show image</a>"
7509,Robert Liston,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7509"" target=""_blank"">show image</a>"
7511,Samuel Alleyne Otis,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7511"" target=""_blank"">show image</a>"
7515,Sarah Homes Tappan (Mrs. Benjamin Tappan),856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7515"" target=""_blank"">show image</a>"
7519,Sir Joshua Reynolds,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7519"" target=""_blank"">show image</a>"
7521,Stephen Van Rensselaer III,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7521"" target=""_blank"">show image</a>"
7527,Vice-Admiral Edward Hughes,856,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7527"" target=""_blank"">show image</a>"
7533,William Eustis,856,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7533"" target=""_blank"">show image</a>"
7535,William Thornton,856,,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/856.html?id=7535"" target=""_blank"">show image</a>"
7537,"A Montrouge, Rosa La Rouge",853,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7537"" target=""_blank"">show image</a>"
7539,Albert (René) Grenier,853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7539"" target=""_blank"">show image</a>"
7541,Alone (Seule),853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7541"" target=""_blank"">show image</a>"
7545,At the Moulin de la Galette,853,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7545"" target=""_blank"">show image</a>"
7547,At the Moulin Rouge,853,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7547"" target=""_blank"">show image</a>"
7549,"At the Moulin Rouge, The Clowness Chau-U-Keo",853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7549"" target=""_blank"">show image</a>"
7553,Carriage,853,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7553"" target=""_blank"">show image</a>"
7557,Emilie,853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7557"" target=""_blank"">show image</a>"
7559,Follette,853,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7559"" target=""_blank"">show image</a>"
7567,Justine Dieuhl,853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7567"" target=""_blank"">show image</a>"
7585,Nude Standing Before a Mirror,853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7585"" target=""_blank"">show image</a>"
7587,Portrait of Vincent Van Gogh,853,Impressionism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7587"" target=""_blank"">show image</a>"
7591,Rue des Moulins: the Medical Inspection,853,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7591"" target=""_blank"">show image</a>"
7593,Scenes from Messaline at the Bordeaux Opera,853,Impressionism,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7593"" target=""_blank"">show image</a>"
7595,The Actor Henry Samary,853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7595"" target=""_blank"">show image</a>"
7599,The Clowness Chau-U-Keo Fastening Her Bodice,853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7599"" target=""_blank"">show image</a>"
7601,The Couch (The Sofa),853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7601"" target=""_blank"">show image</a>"
7603,The Dance at the Moulin Rouge,853,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7603"" target=""_blank"">show image</a>"
7609,The Model Resting,853,Impressionism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7609"" target=""_blank"">show image</a>"
7613,The Streetwalker,853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7613"" target=""_blank"">show image</a>"
7615,The Toilette,853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7615"" target=""_blank"">show image</a>"
7621,Woman in the Garden of Monsieur Forest,853,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7621"" target=""_blank"">show image</a>"
7623,Woman Seated in a Garden,853,Impressionism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7623"" target=""_blank"">show image</a>"
7625,Woman with Gloves,853,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/853.html?id=7625"" target=""_blank"">show image</a>"
7635,American Shipping off the Rock of Gibraltar,633,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7635"" target=""_blank"">show image</a>"
7637,Arrival of Peter the First to Neva,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7637"" target=""_blank"">show image</a>"
7641,Battle in Hiosskiy Strait,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7641"" target=""_blank"">show image</a>"
7643,Battle of Navarino,633,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7643"" target=""_blank"">show image</a>"
7645,Battle of Steamer Vesta,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7645"" target=""_blank"">show image</a>"
7651,Brig Mercury Being Attacked by Two Turkish Ships,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7651"" target=""_blank"">show image</a>"
7657,Capture of Messina,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7657"" target=""_blank"">show image</a>"
7659,Carts in Steppe,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7659"" target=""_blank"">show image</a>"
7661,Chernomorskiy Fleet in Feodosiya,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7661"" target=""_blank"">show image</a>"
7663,Chesmenskiy Battle,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7663"" target=""_blank"">show image</a>"
7665,Chumaks During the Rest,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7665"" target=""_blank"">show image</a>"
7671,Constantinovich Ship in the Stormy Sea,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7671"" target=""_blank"">show image</a>"
7673,Constantinovich the Ninth Wave,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7673"" target=""_blank"">show image</a>"
7679,Kerch,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7679"" target=""_blank"">show image</a>"
7681,Landing Party of Raevskiy,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7681"" target=""_blank"">show image</a>"
7687,Parade of Chernomorskiy Fleet,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7687"" target=""_blank"">show image</a>"
7689,Rainbow,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7689"" target=""_blank"">show image</a>"
7691,Russian Squadron,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7691"" target=""_blank"">show image</a>"
7693,Sea Battle Near Navarino,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7693"" target=""_blank"">show image</a>"
7695,Sea Battle Near Vyborg,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7695"" target=""_blank"">show image</a>"
7699,Sinopskiy Battle,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7699"" target=""_blank"">show image</a>"
7719,The Russian Squadron on the Sebastopol Roads,633,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7719"" target=""_blank"">show image</a>"
7725,Vessels in a Swell at Sunset,633,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7725"" target=""_blank"">show image</a>"
7729,View of the Big Cascade in Petergof,633,,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/633.html?id=7729"" target=""_blank"">show image</a>"
7733,A Basket of Peaches,699,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7733"" target=""_blank"">show image</a>"
7735,A Bowl of Plums,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7735"" target=""_blank"">show image</a>"
7737,A Lean Diet with Cooking Utensils,699,Rococo,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7737"" target=""_blank"">show image</a>"
7741,Boy Building a House of Cards,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7741"" target=""_blank"">show image</a>"
7747,"Fruit, Jug and a Glass",699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7747"" target=""_blank"">show image</a>"
7755,Self-Portrait with a Visor,699,Rococo,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7755"" target=""_blank"">show image</a>"
7759,Soap Bubbles,699,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7759"" target=""_blank"">show image</a>"
7761,Soap Bubbles,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7761"" target=""_blank"">show image</a>"
7763,Still Life with a Hare,699,Rococo,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7763"" target=""_blank"">show image</a>"
7765,Still Life with a White Mug,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7765"" target=""_blank"">show image</a>"
7767,Still Life with Attributes of the Arts,699,Rococo,31,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7767"" target=""_blank"">show image</a>"
7769,"Still Life with Bottle, Glass and Loaf",699,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7769"" target=""_blank"">show image</a>"
7785,Still Life with Pipe,699,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7785"" target=""_blank"">show image</a>"
7791,The Attributes of the Arts and the Rewards,699,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7791"" target=""_blank"">show image</a>"
7799,The House of Cards,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7799"" target=""_blank"">show image</a>"
7801,The House of Cards,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7801"" target=""_blank"">show image</a>"
7803,The Laundress,699,Rococo,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7803"" target=""_blank"">show image</a>"
7805,The Scullery Maid,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7805"" target=""_blank"">show image</a>"
7807,The Sideboard,699,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7807"" target=""_blank"">show image</a>"
7811,The Skate,699,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7811"" target=""_blank"">show image</a>"
7813,The Teacher,699,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/699.html?id=7813"" target=""_blank"">show image</a>"
7839,An Allegory (Vision of a Knight),558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7839"" target=""_blank"">show image</a>"
7865,Portrait of a Young Man,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7865"" target=""_blank"">show image</a>"
7869,Portrait of Bindo Altoviti,558,Renaissance,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7869"" target=""_blank"">show image</a>"
7877,Portrait of Pope Julius II,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7877"" target=""_blank"">show image</a>"
7879,Saint Catherine of Alexandria,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7879"" target=""_blank"">show image</a>"
7881,Saint John the Baptist Preaching,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7881"" target=""_blank"">show image</a>"
7893,The Garvagh Madonna,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7893"" target=""_blank"">show image</a>"
7897,The Madonna of the Pinks,558,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/558.html?id=7897"" target=""_blank"">show image</a>"
7919,Grand Canyon of the Colorado River,538,American Landscape,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7919"" target=""_blank"">show image</a>"
7925,"Green River Cliffs, Wyoming",538,American Landscape,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7925"" target=""_blank"">show image</a>"
7927,Hot Springs of the Yellowstone,538,American Landscape,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7927"" target=""_blank"">show image</a>"
7929,Lake Como,538,American Landscape,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7929"" target=""_blank"">show image</a>"
7949,"Sunset Near Land's End, Cornwall, England",538,American Landscape,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7949"" target=""_blank"">show image</a>"
7955,"The Juniata, Evening",538,American Landscape,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7955"" target=""_blank"">show image</a>"
7959,The Teton Range,538,American Landscape,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/538.html?id=7959"" target=""_blank"">show image</a>"
7977,A Basket of Clams,794,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7977"" target=""_blank"">show image</a>"
7983,A Huntsman and Dogs,794,American Art,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7983"" target=""_blank"">show image</a>"
7987,A Summer Night,794,American Art,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7987"" target=""_blank"">show image</a>"
7989,"A Temperance Meeting, Noon Time",794,American Art,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7989"" target=""_blank"">show image</a>"
7995,Apple Picking,794,American Art,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7995"" target=""_blank"">show image</a>"
7999,Autumn,794,American Art,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=7999"" target=""_blank"">show image</a>"
8001,Beach Scene,794,American Art,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=8001"" target=""_blank"">show image</a>"
8003,Berry Pickers,794,American Art,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=8003"" target=""_blank"">show image</a>"
8005,Blackboard,794,American Art,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=8005"" target=""_blank"">show image</a>"
8009,Boys in a Dory,794,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=8009"" target=""_blank"">show image</a>"
8011,Boys in a Pasture,794,American Art,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/794.html?id=8011"" target=""_blank"">show image</a>"
